Zeitstempel,Age,Gender,City,Seniority level,Position (without seniority),Years of experience,Your main technology / programming language,Yearly brutto salary (without bonus and stocks),Yearly bonus,Yearly stocks,Yearly brutto salary (without bonus and stocks) one year ago. Only answer if staying in same country,Yearly bonus one year ago. Only answer if staying in same country,Yearly stocks one year ago. Only answer if staying in same country,Number of vacation days,Number of home office days per month,Main language at work,Company name ,Company size,Company type,Сontract duration,Company business sector,0,Timestamp,Position ,Total years of experience,Years of experience in Germany,Other technologies/programming languages you use often,Yearly brutto salary (without bonus and stocks) in EUR,Yearly bonus + stocks in EUR,Annual brutto salary (without bonus and stocks) one year ago. Only answer if staying in the same country,Annual bonus+stocks one year ago. Only answer if staying in same country,Employment status,Have you lost your job due to the coronavirus outbreak?,"Have you been forced to have a shorter working week (Kurzarbeit)? If yes, how many hours per week","Have you received additional monetary support from your employer due to Work From Home? If yes, how much in 2020 in EUR"
,29.0,Male,Berlin,Senior,,,Python,,,,,,,24,,English,,11-50,Startup,Unlimited contract,,,30/11/2020 18:41:07,Data Scientist,5,2,"Python, R, SQL, Google Cloud",75000.0,0,75000.0,0,Full-time employee,Yes,20.0,No
,34.0,Male,Munich,Senior,,,Javascript / Typescript,,,,,,,28,,English,,101-1000,Product,Unlimited contract,,,30/11/2020 19:12:11,Frontend Developer,5,4,,54000.0,54000,54000.0,54000,Full-time employee,No,20.0,
,27.0,Male,Berlin,Middle,,,"Javascript, Angular",,,,,,,25,,English,,101-1000,Startup,Unlimited contract,,,30/11/2020 19:23:52,Frontend Developer,5,1,Javascript / Typescript,58000.0,58000,,,Full-time employee,No,0.0,
,34.0,Male,Berlin,Senior,,,Python,,,,,,,30,,English,,101-1000,Product,Temporary contract,,,30/11/2020 19:28:15,ML Engineer,3,3,AWS,70000.0,,55000.0,,Full-time employee,No,0.0,0
,28.0,Male,Wolfsburg,Junior,,,C,,,,,,,30,,English,,101-1000,Product,Unlimited contract,,,30/11/2020 20:09:04,Software Engineer,2,1,"Python, C/C++, Docker",48000.0,0,,,Full-time employee,No,20.0,
,40.0,Male,Mannheim,Middle,,,C,,,,,,,30,,English,,1000+,Product,Unlimited contract,,,30/11/2020 20:14:04,Software Engineer,9,9,"Python, C/C++, Javascript / Typescript, Java / Scala, Perl, MATLAB",88000.0,5000,87000.0,3000,Full-time employee,No,0.0,0
,29.0,Male,Berlin,Middle,,,,,,,,,,30,,English,,101-1000,Startup,Unlimited contract,,,30/11/2020 20:39:33,Product Manager,5,5,,57750.0,,55000.0,,Full-time employee,No,,340
,27.0,Male,Cologne,Junior,,,C++,,,,,,,30,,German,,11-50,Product,Unlimited contract,,,30/11/2020 20:56:33,Software Engineer,1,1,,45000.0,45000,45000.0,45000,Full-time employee,No,0.0,No
,35.0,Female,Munich,Senior,,,"SAS,SQL,Python",,,,,,,30,,English,,1000+,Bank,Unlimited contract,,,30/11/2020 21:19:16,Data Scientist,5,2,"Python, SQL, SAS",75000.0,10000,,,Full-time employee,No,0.0,1500
,29.0,Male,London,Senior,,,Typescript,,,,,,,25,,English,,1000+,Corporation ,Unlimited contract,,,30/11/2020 21:31:01,Software Engineer,9,0,"Javascript / Typescript, Java / Scala",113000.0,170000,,,Full-time employee,No,,1800
,38.0,Male,Munich,Senior,,,Node,,,,,,,30,,English,,1000+,Product,Unlimited contract,,,30/11/2020 21:45:21,Product Manager,12,12,"Python, PHP, SQL",74000.0,14000,71000.0,11000,Full-time employee,No,,
,32.0,Male,Berlin,Senior,,,Python/SQL,,,,,,,30,,English,,101-1000,Product,Unlimited contract,,,30/11/2020 21:48:26,Data Engineer,7,5,"AWS, Kubernetes, Docker",82000.0,82000,75000.0,80000,Full-time employee,No,,
,37.0,Male,Berlin,Senior,,,Python,,,,,,,30,,English,,101-1000,Product,Unlimited contract,,,30/11/2020 21:57:56,Data Scientist,10,10,"Python, SQL, AWS, Azure, Kubernetes, Docker",82000.0,0,79000.0,0,Full-time employee,No,,200
,29.0,Male,Karlsruhe,Senior,,,"php, js, python, docker",,,,,,,30,,English,,11-50,Startup,Unlimited contract,,,30/11/2020 21:58:51,DevOps,6,5,"SQL, AWS, Azure",64800.0,9450,58800.0,7050,Full-time employee,No,,1000
,32.0,Male,Frankfurt,Senior,,,"C, Matlab",,,,,,,30,,German,,51-100,Product,Unlimited contract,,,30/11/2020 22:13:06,Software Engineer,7,7,,70000.0,4000,,,Full-time employee,No,0.0,0
,40.0,Male,Hildesheim,Senior,,,C++,,,,,,,30,,English,,1000+,Product,Unlimited contract,,,30/11/2020 22:18:02,Software Engineer,16,3,,72000.0,5000,70000.0,5000,Full-time employee,No,,
,39.0,Male,Berlin,Lead,,,Javascript,,,,,,,30,,English,,1000+,Product,Unlimited contract,,,30/11/2020 22:42:01,Software Engineer,12,6,"Python, Javascript / Typescript, SQL, AWS, Docker",82000.0,2000,80000.0,0,Full-time employee,No,,
,32.0,Male,Vienna,Lead,,,Java,,,,,,,25,,German,,1000+,Transport & Logistics,Unlimited contract,,,30/11/2020 22:42:57,DataOps Team Lead,10,10,"Javascript / Typescript, SQL, Go, Google Cloud, Kubernetes, Docker",80000.0,40000,80000.0,35000,Full-time employee,No,,
,26.0,Female,Berlin,Middle,,,Java,,,,,,,28,,English,,1000+,Product,Unlimited contract,,,30/11/2020 23:26:56,Backend Developer,5,0,Python,65000.0,75000,,,Full-time employee,No,,
,30.0,Male,Berlin,Middle,,,"TypeScript, Kotlin",,,,,,,26,,English,,1000+,Product,Unlimited contract,,,30/11/2020 23:38:05,Software Engineer,9,1,"Kotlin, Javascript / Typescript, Rust",77000.0,0,74000.0,0,Full-time employee,No,,500
,32.0,Female,Munich,Senior,,,Python ,,,,,,,30,,German,,1000+,Product,Unlimited contract,,,01/12/2020 00:06:49,Data Scientist,5,5,"Python, Go",80000.0,0,75000.0,0,Full-time employee,No,0.0,0
,32.0,Male,Munich,Senior,,,C++,,,,,,,30,,English,,101-1000,Consulting / Agency,Unlimited contract,,,01/12/2020 00:16:18,Software Engineer,8,1,"Python, C/C++",65000.0,0,,,Full-time employee,No,,
,31.0,Male,Helsinki,Middle,,,Java,,,,,,,30,,English,,51-100,Product,Unlimited contract,,,01/12/2020 00:20:42,Software Engineer,5,0,"Javascript / Typescript, Java / Scala, SQL, AWS, Kubernetes, Docker",59064.0,66447,,55200,Full-time employee,No,40.0,0
,30.0,Male,Berlin,Senior,,,Ruby,,,,,,,30,,English,,1000+,Product,Unlimited contract,,,01/12/2020 00:25:07,Software Engineer,10,6,"Python, Javascript / Typescript, Ruby, .NET, Java / Scala, Azure, Kubernetes",90000.0,30000,,,Full-time employee,No,,
,30.0,Male,Munich,Senior,,,Cloud,,,,,,,28,,English,,1000+,Product,Unlimited contract,,,01/12/2020 00:32:37,Software Sales,12,2,,150000.0,20000,,,Full-time employee,No,,200
,30.0,Female,Berlin,Senior,,,Javascript,,,,,,,31,,English,,101-1000,Product,Unlimited contract,,,01/12/2020 00:32:53,QA Engineer,8,6,"Javascript / Typescript, AWS, Docker",70000.0,,,,Full-time employee,No,,
,25.0,Male,Hamburg,Middle,,,Java,,,,,,,29,,English,,1000+,Product,Unlimited contract,,,01/12/2020 00:38:14,Backend Developer,5,1,"Kotlin, SQL",53500.0,53500,50000.0,50000,Full-time employee,No,32.0,
,30.0,Male,Berlin,Lead,,,,,,,,,,25,,English,,11-50,Product,Unlimited contract,,,01/12/2020 01:32:35,Software Engineer,9,9,,90000.0,0,81000.0,9500,Full-time employee,No,,
,26.0,Male,Munich,Middle,,,JavaScript / TypeScript,,,,,,,30,,English,,101-1000,Startup,Unlimited contract,,,01/12/2020 07:13:14,Software Engineer,4,0,Javascript / Typescript,75000.0,82500,,,Full-time employee,No,,
,32.0,Male,Munich,Senior,,,,,,,,,,30,,English,,1000+,Consulting / Agency,Unlimited contract,,,01/12/2020 08:00:20,Product Manager,4,4,"Java / Scala, SQL",65000.0,65000,62000.0,62000,Full-time employee,No,,
,32.0,Female,Heidelberg ,,,,Typescript,,,,,,,24,,English,,101-1000,Product,Unlimited contract,,,01/12/2020 08:38:27,Software Engineer,8,0,"Javascript / Typescript, .NET, C#, Angular ",60000.0,,,,Full-time employee,Yes,,
,39.0,Male,Siegen,Senior,,,Embedded,,,,,,,30,,Russian,,1000+,Product,Unlimited contract,,,01/12/2020 08:39:16,Software Engineer,16,6,C/C++,62400.0,5000,60000.0,5000,Full-time employee,No,0.0,0
,31.0,Male,Munich,,,,,,,,,,,27,,English,,51-100,Product,Unlimited contract,,,01/12/2020 08:45:11,DevOps,8,2,"Kubernetes, Docker",62000.0,4000,60000.0,2000,Full-time employee,No,,
,35.0,Male,Murnau am Staffelsee ,Middle,,,Apotheker,,,,,,,20,,German,,up to 10,Biergarten ,Temporary contract,,,01/12/2020 08:49:09,Beikoch,1,1,,30000.0,1000,,,Full-time employee,No,,
,38.0,Male,Munich,Senior,,,.net,,,,,,,36,,English,,101-1000,Product,Unlimited contract,,,01/12/2020 08:52:15,Software Engineer,16,5,.NET,90000.0,,90000.0,,Full-time employee,No,,
,22.0,Male,Zürich,Intern,,,Python,,,,,,,,,German,,up to 10,Startup,Temporary contract,,,01/12/2020 09:44:56,Product Management Praktikant,2,0.5,"Python, SQL, Google Cloud",35000.0,35000,30000.0,30000,Intern,No,,0
,32.0,Male,Innsbruck,Senior,,,Python,,,,,,,25,,English,,1000+,Product,Unlimited contract,,,01/12/2020 09:47:47,Data Scientist,3,0,"R, SQL, AWS, Google Cloud",62000.0,3000,62000.0,3000,Full-time employee,No,12.0,
,30.0,Female,Munich,Senior,,,"JavaScript, TypeScript",,,,,,,28,,English,,1000+,Product,Unlimited contract,,,01/12/2020 09:50:38,Frontend Developer,9,3,PHP,60000.0,4000,51000.0,4000,Full-time employee,No,,
,34.0,Male,Berlin,Middle,,,Java,,,,,,,30,,English,,101-1000,Product,Unlimited contract,,,01/12/2020 09:59:53,Backend Developer,10,4,Docker,65600.0,800,67000.0,,Full-time employee,No,,
,36.0,Male,Stockholm,Senior,,,Java,,,,,,,30,,English,,1000+,Product,Unlimited contract,,,01/12/2020 10:04:53,Mobile Developer,14,7,Kotlin,80000.0,,75000.0,,Full-time employee,No,,
,26.0,Female,Hannover,Middle,,,Tricentis Tosca,,,,,,,30,,German,,1000+,Non-tech retail,Unlimited contract,,,01/12/2020 10:11:09,QA Engineer,2,"0,3","Java / Scala, SQL",32000.0,,,,Full-time employee,No,,
,28.0,Female,Berlin,Middle,,,SQL,,,,,,,30,,English,,101-1000,Product,Unlimited contract,,,01/12/2020 10:48:26,Data Analyst,3,2.5,"Python, Javascript / Typescript, Ruby, AWS",53000.0,0,43000.0,0,Full-time employee,No,,1500
,25.0,Male,Berlin,Middle,,,Scala,,,,,,,30,,English,,1000+,Product,Unlimited contract,,,01/12/2020 11:17:35,Software Engineer,6,0,"Python, Javascript / Typescript, Java / Scala, AWS, Kubernetes",65000.0,1000,,,Full-time employee,No,0.0,40
,28.0,Male,Berlin,Lead,,,"Python, SQL",,,,,,,26,,English,,51-100,Consulting / Agency,Unlimited contract,,,01/12/2020 12:29:04,Data Scientist,6,6,"Python, Javascript / Typescript, SQL, AWS, Google Cloud",78000.0,0,78000.0,0,Full-time employee,No,,
,26.0,Male,Berlin,Middle,,,Swift/Kotlin,,,,,,,25,,English,,51-100,Startup,,,,01/12/2020 12:47:27,QA Engineer,4,1,"Kotlin, Javascript / Typescript, SQL, AWS, Docker",55500.0,,,,Full-time employee,No,32.0,400
,35.0,Male,Berlin,Senior,,,JavaScript,,,,,,,32,,English,,1000+,Product,Unlimited contract,,,01/12/2020 13:56:36,Software Engineer,20,5,"Javascript / Typescript, AWS, Kubernetes, Docker",100000.0,0,90000.0,0,Full-time employee,No,,
,25.0,Male,Brussels ,Junior,,,Python ,,,,,,,20,,English,,1000+,Consulting / Agency,Unlimited contract,,,01/12/2020 13:58:10,Data Scientist,1,,"Python, SQL, AWS",38000.0,0,,0,Full-time employee,No,,0
,23.0,Female,Berlin,Junior,,,Sql ,,,,,,,28,,English,,1000+,Startup,Unlimited contract,,,01/12/2020 14:21:01,Data analyst ,1,1,"Python, R, SQL, Google Cloud",36000.0,36000,36000.0,36000,Full-time employee,No,,500
,28.0,Male,Munich,Junior,,,.NET,,,,,,,30,,English,,1000+,Finance,Unlimited contract,,,01/12/2020 14:33:35,Software Engineer,3,3,"Python, C/C++, .NET",65000.0,13000,65000.0,13000,Full-time employee,No,,
,36.0,Male,Berlin,Principal,,,Java & Distributed Systems Stuff,,,,,,,28,,English,,1000+,Product,Unlimited contract,,,01/12/2020 14:58:24,Software Engineer,10,10,"Python, Javascript / Typescript, Java / Scala, SQL, Google Cloud, Kubernetes, Docker",100000.0,35000,85000.0,28500,Full-time employee,No,,800
,41.0,Male,Berlin,Senior,,,Php,,,,,,,,,English,,,,Temporary contract,,,01/12/2020 15:57:44,Designer (UI/UX),20,0,"PHP, Javascript / Typescript, SQL",36000.0,,,,Self-employed (freelancer),,,
,30.0,Male,Heidelberg,Senior,,,.NET,,,,,,,30,,English,,1000+,Research,Temporary contract,,,01/12/2020 16:16:38,Software Engineer,9,4,"Javascript / Typescript, .NET, Docker",60000.0,2000,55000.0,,Full-time employee,No,,
,30.0,Male,Heidelberg,Senior,,,.NET,,,,,,,30,,English,,1000+,Research,Temporary contract,,,01/12/2020 16:16:56,Software Engineer,9,4,"Javascript / Typescript, .NET, Docker",60000.0,2000,55000.0,,Full-time employee,No,,
,28.0,Male,Zurich,Middle,,,C++,,,,,,,25,,German,,11-50,Product,Unlimited contract,,,01/12/2020 16:36:05,Software Engineer,6,0,"Python, C/C++, Java / Scala",100000.0,18000,140000.0,73000,Full-time employee,No,,
,29.0,Male,Berlin,Middle,,,javascript,,,,,,,28,,English,,1000+,Product,Unlimited contract,,,01/12/2020 17:50:06,Frontend Developer,5,5,"Javascript / Typescript, Kubernetes, Docker",66000.0,,60000.0,,Full-time employee,No,,500
,,Male,Berlin,Middle,,,Elixir,,,,,,,30,,English,,101-1000,Consulting / Agency,Unlimited contract,,,01/12/2020 18:09:57,Backend Developer,15,6,"Python, Ruby, Kubernetes, Docker",73000.0,,,,Full-time employee,No,,
,26.0,Female,Prague,Middle,,,C#,,,,,,,25,,"Russian, English",,1000+,Product,Unlimited contract,,,01/12/2020 18:58:24,Software Engineer,4,1,.NET,64000.0,0,55000.0,0,Full-time employee,No,,
,26.0,Male,Berlin,Middle,,,Python,,,,,,,26,,English,,1000+,Product,Unlimited contract,,,01/12/2020 19:09:43,Product Analyst,4,3,"Python, Javascript / Typescript, SQL, Google Cloud",55000.0,0,45000.0,0,Full-time employee,No,,100
,31.0,Male,Munich,Middle,,,Java,,,,,,,27,,English,,1000+,Product,Unlimited contract,,,01/12/2020 19:26:55,Software Engineer,5,2,"Javascript / Typescript, Java / Scala, SQL, Docker",74000.0,3000,68000.0,3000,Full-time employee,No,,
,34.0,Female,Hildesheim ,Senior,,,QA,,,,,,,30,,German,,1000+,Product,Unlimited contract,,,01/12/2020 20:57:41,QA Engineer,11,2,"Python, SQL",60000.0,2000,60000.0,1000,Full-time employee,No,5.0,
,34.0,Male,Hamburg,Senior,,,Embedded,,,,,,,30,,English,,101-1000,Product,Unlimited contract,,,01/12/2020 21:28:19,DevOps,8,1,C/C++,67500.0,2800,,,Full-time employee,No,30.0,
,36.0,Male,Munich,Head,,,Java,,,,,,,30,,English,,101-1000,Product,Unlimited contract,,,01/12/2020 22:23:17,Software Engineer,13,5,"Javascript / Typescript, Java / Scala, AWS, Azure, Kubernetes, Docker",90000.0,5000,80000.0,,Full-time employee,No,,
,36.0,Male,Berlin,Head,,,Python,,,,,,,28,,English,,101-1000,Product,Unlimited contract,,,01/12/2020 23:24:17,DevOps,17,4,"Go, AWS, Kubernetes, Docker",124000.0,107000,,,Full-time employee,No,,
,40.0,Female,Berlin,Middle,,,,,,,,,,,,English,,11-50,Startup,Unlimited contract,,,02/12/2020 00:07:14,QA Engineer,16,4,PHP,65000.0,,57000.0,,Full-time employee,Yes,,
,31.0,Male,Berlin,Senior,,,Java,,,,,,,30,,English,,101-1000,Product,Unlimited contract,,,02/12/2020 00:27:03,Software Engineer,7,2,"SQL, AWS, Kubernetes, Docker",75000.0,12500,75000.0,12500,Full-time employee,No,,
,28.0,Male,Munich,Senior,,,PHP,,,,,,,28,,English,,51-100,Product,Unlimited contract,,,02/12/2020 04:49:47,Software Engineer,8,1,"PHP, Javascript / Typescript, SQL, Go, AWS",57000.0,0,,,Full-time employee,No,0.0,0
,28.0,Male,Munich,Senior,,,PHP,,,,,,,28,,English,,51-100,Product,Unlimited contract,,,02/12/2020 04:49:53,Software Engineer,8,1,"PHP, Javascript / Typescript, SQL, Go, AWS",57000.0,0,,,Full-time employee,No,0.0,0
,36.0,Male,Berlin,Lead,,,Scala,,,,,,,30,,English,,101-1000,Startup,Unlimited contract,,,02/12/2020 08:56:43,Backend Developer,16,8,"Python, Kotlin, Java / Scala, SQL, AWS, Kubernetes, Docker",120000.0,120000,120000.0,120000,Full-time employee,No,,
,22.0,Female,Eindhoven,Junior,,,JS,,,,,,,24,,English,,11-50,Product,Unlimited contract,,,02/12/2020 10:35:10,Frontend Developer,2,-,"Javascript / Typescript, SQL, Docker",24000.0,-,,-,Full-time employee,Laid off for a bit,32.0,-
,26.0,Female,Berlin,Senior,,,,,,,,,,24,,English,,up to 10,Product,Unlimited contract,,,02/12/2020 11:52:05,Backend Developer,7,0.5,,60000.0,,,,Full-time employee,No,,
,30.0,Male,Berlin,Middle,,,python,,,,,,,24,,English,,101-1000,Product,Unlimited contract,,,02/12/2020 12:06:42,Backend Developer,4,2,Python,58000.0,0,55000.0,0,Full-time employee,No,,500
,35.0,Male,Berlin,Middle,,,Kotlin,,,,,,,28,,English,,1000+,Product,Unlimited contract,,,02/12/2020 14:20:32,Software Engineer,12,6,"Python, Ruby, Java / Scala, AWS",75000.0,95000,74000.0,94000,Full-time employee,No,,
,30.0,Male,Berlin,Middle,,,iOS,,,,,,,27,,English,,101-1000,Product,Unlimited contract,,,02/12/2020 14:43:40,Software Engineer,10,2,,71000.0,,65000.0,,Full-time employee,No,0.0,
,36.0,Male,Bonn,Junior,,,jenkins bash,,,,,,,30,,English,,11-50,Product,Unlimited contract,,,02/12/2020 14:45:13,DevOps,15,1,"Kotlin, Swift, Javascript / Typescript, Docker",52500.0,,,,Full-time employee,No,,
,35.0,Male,Berlin,Lead,,,,,,,,,,28,,English,,51-100,Startup,Unlimited contract,,,02/12/2020 16:12:21,Team lead,,5,"Python, Java / Scala, AWS, Kubernetes, Docker",85000.0,,85000.0,,Full-time employee,No,,
,28.0,Male,Cologne,Middle,,,Java,,,,,,,25,,Russian,,101-1000,Product,Unlimited contract,,,02/12/2020 17:06:36,Software Engineer,5,1,"Python, Kotlin, Javascript / Typescript, SQL, Docker",50000.0,50000,50000.0,50000,Full-time employee,No,0.0,0
,42.0,Male,Berlin,Senior,,,PHP,,,,,,,26,,English,,101-1000,Product,Unlimited contract,,,02/12/2020 17:09:22,Backend Developer,19,3,"Kotlin, SQL, Kubernetes, Docker",66000.0,4000,65000.0,5000,Full-time employee,No,,
,34.0,Male,Berlin,Senior,,,Kotlin,,,,,,,28,,English,,1000+,Product,Unlimited contract,,,02/12/2020 18:46:00,Backend Developer,14,4,"Java / Scala, SQL, AWS, Kubernetes, Docker",95000.0,125000,90000.0,90000,Full-time employee,No,,300
,27.0,Male,Hamburg,Junior,,,Python,,,,,,,30,,English,,up to 10,Startup,Unlimited contract,,,02/12/2020 19:35:54,Backend Developer,0,0,Javascript / Typescript,50000.0,5000,,,Full-time employee,No,0.0,0
,,Male,Munich,Lead,,,javascript,,,,,,,24,,English,,11-50,Startup,Unlimited contract,,,02/12/2020 21:39:34,Frontend Developer,5,3,Javascript / Typescript,70000.0,,,,Full-time employee,No,,
,36.0,Female,Berlin,Senior,,,Python,,,,,,,30,,English,,1000+,Product,Unlimited contract,,,02/12/2020 21:42:33,Data Scientist,5,5,"Python, R",87000.0,15000,77000.0,12000,Full-time employee,No,,
,31.0,Male,Berlin,Senior,,,Python,,,,,,,30,,English,,101-1000,Startup,Unlimited contract,,,02/12/2020 21:53:01,Software Engineer,4,4,"Python, Javascript / Typescript, AWS, Docker",68000.0,0,64000.0,1000,Full-time employee,No,0.0,0
,32.0,Female,Munich,Junior,,,Test Management ,,,,,,,27,,German,,1000+,Consulting / Agency,Unlimited contract,,,02/12/2020 22:41:04,It Consulting ,2,2,,54000.0,1500,47000.0,700,Full-time employee,No,,150
,32.0,Male,Berlin,Lead,,,JavaScript,,,,,,,30,,English,,1000+,Product,Unlimited contract,,,03/12/2020 08:53:41,Software Engineer,13,5,"Javascript / Typescript, SQL, AWS, Docker",83000.0,3000,80000.0,0,Full-time employee,No,,
,36.0,Male,Prefer not to say,Senior,,,Python,,,,,,,30,,English,,101-1000,Startup,Unlimited contract,,,03/12/2020 09:40:36,ML Engineer,6,6,"Python, R, Docker",110000.0,25000,65000.0,2500,Full-time employee,No,0.0,80
,26.0,Male,Munich,Senior,,,TypeScript,,,,,,,30,,English,,11-50,Startup,Unlimited contract,,,03/12/2020 10:59:45,Software Engineer,6,2,"AWS, Docker",93000.0,10000,80000.0,,Full-time employee,No,,
,28.0,Female,Berlin,Middle,,,Python,,,,,,,28,,English,,1000+,Product,Unlimited contract,,,03/12/2020 11:04:39,Data Scientist,4,2,Python,73700.0,80400,67000.0,67000,Full-time employee,No,0.0,200
,34.0,Male,Munich,Senior,,,Python,,,,,,,28,,English,,101-1000,Consulting / Agency,Unlimited contract,,,03/12/2020 11:52:21,Data Scientist,10,10,"R, SQL, AWS, Docker",85000.0,20000,62500.0,11000,Full-time employee,No,,300
,38.0,Male,Berlin,Senior,,,Python,,,,,,,30,,German,,101-1000,Product,Unlimited contract,,,03/12/2020 13:25:21,Data Scientist,10,9,Python,87550.0,0,85000.0,0,Full-time employee,No,,600 nett
,37.0,Male,Berlin,Senior,,,Java,,,,,,,27,,English,,101-1000,Product,Unlimited contract,,,03/12/2020 13:58:08,Software Engineer,16,8,"Google Cloud, Kubernetes, Docker",80000.0,,75000.0,,Full-time employee,No,,
,31.0,Male,Berlin,Senior,,,NodeJS/TS,,,,,,,27,,English,,51-100,Startup,Unlimited contract,,,03/12/2020 21:03:20,Backend Developer,9,1,Javascript / Typescript,65000.0,5000,65000.0,0,Full-time employee,No,30.0,0
,38.0,Male,Berlin,Middle,,,PHP/MySQL,,,,,,,25,,English,,11-50,Consulting / Agency,Unlimited contract,,,03/12/2020 21:25:35,Backend Developer,15,1,"PHP, SQL, Docker, VMs",40700.0,,20000.0,,Full-time employee,No,,
,24.0,Male,Moscow,Senior,,,,,,,,,,28,,Русский,,1000+,Product,Unlimited contract,,,03/12/2020 21:59:27,Product Manager,3,0,,48000.0,7200,36000.0,0,Full-time employee,No,0.0,0
,25.0,Male,Hamburg,Middle,,,Python,,,,,,,28,,German,,11-50,Product,Unlimited contract,,,03/12/2020 22:07:03,ML Engineer,2,2,.NET,60000.0,65000,48000.0,53000,Full-time employee,No,,
,33.0,Female,Berlin,Middle,,,"Angular, TypeScript",,,,,,,30,,English,,1000+,Product,Unlimited contract,,,04/12/2020 09:21:01,Frontend Developer,13,4,Javascript / Typescript,47745.0,3800,47745.0,3800,"full-time, but 32 hours per week (it was my request, I'm a student)",No,0.0,0
,39.0,Female,Berlin,Junior,,,python,,,,,,,30,,English,,up to 10,corporate incubator,Unlimited contract,,,04/12/2020 10:37:11,Data Scientist,2.5,2,"C/C++, R, SQL",60000.0,60000,60000.0,60000,Full-time employee,Yes,,no
,25.0,Male,Hamburg,Junior,,,C#,,,,,,,28,,German,,51-100,Startup,Unlimited contract,,,04/12/2020 11:18:51,Software Engineer,1,1,"Javascript / Typescript, .NET, SQL, Kubernetes",43500.0,,,,Full-time employee,No,,
,30.0,Female,Berlin,Senior,,,Java,,,,,,,27,,English,,51-100,Product,Unlimited contract,,,04/12/2020 11:51:26,Software Engineer,7,3,"Python, Javascript / Typescript",60000.0,,55000.0,,Full-time employee,No,0.0,0
,45.0,Male,Stuttgart,Head,,,,,,,,,,,,English,,11-50,Consulting / Agency,Unlimited contract,,,04/12/2020 15:56:55,CTO,27,20,"Clojure, Rust",90000.0,,90000.0,,Founder,No,,
,28.0,Female,Berlin,Senior,,,,,,,,,,26,,English,,1000+,Consulting / Agency,Unlimited contract,,,04/12/2020 18:56:48,Designer (UI/UX),5,1,,60000.0,0,,,Full-time employee,No,,
,45.0,Male,Munich,Senior,,,,,,,,,,30,,English,,1000+,Multinational ,Unlimited contract,,,04/12/2020 19:00:59,Data architect,19,11,,90000.0,2500,88000.0,2500,Full-time employee,No,,100
,37.0,,Munich,Senior,,,C,,,,,,,30,,English,,1000+,Product,Unlimited contract,,,04/12/2020 20:33:47,Software Engineer,15,6,"Python, C/C++, Docker",120000.0,80000,120000.0,80000,Full-time employee,No,,700
,35.0,Male,Munich,Senior,,,C++,,,,,,,30,,English,,1000+,Product,Unlimited contract,,,05/12/2020 00:19:36,Software Engineer,14,1,"Python, C/C++",98000.0,28000,90000.0,22500,Full-time employee,No,,400
,25.0,Male,Cologne,Middle,,,"NLP, Python",,,,,,,24,,English,,up to 10,Startup,Temporary contract,,,05/12/2020 03:34:07,ML Engineer,2,2,"Python, C/C++, Google Cloud, Docker",51000.0,3000,,,Full-time employee,No,,
,31.0,Male,Berlin,Senior,,,Java,,,,,,,28,,English,,1000+,Product,Unlimited contract,,,05/12/2020 10:09:33,Software Engineer,4,1,"Python, Javascript / Typescript, SQL, AWS, Kubernetes",69000.0,,65000.0,,Full-time employee,No,,
,31.0,Male,Hamburg,Middle,,,Python,,,,,,,,,German,,1000+,Product,Unlimited contract,,,05/12/2020 12:18:41,Data Scientist,"6 (not as a data scientist, but as a lab scientist)","6 (not as a data scientist, but as a lab scientist)","Python, R, SQL",57000.0,,,,Full-time employee,No,,
,25.0,Female,Amsterdam,Middle,,,Python,,,,,,,25,,English,,11-50,Startup,Unlimited contract,,,05/12/2020 12:43:21,Data Scientist,1.5,0,"AWS, Docker",49850.0,500,36000.0,0,Full-time employee,No,,150
,27.0,Male,Dusseldurf,Middle,,,PHP,,,,,,,28,,English,,101-1000,Product,Unlimited contract,,,05/12/2020 13:42:21,Backend Developer,2,0,Kotlin,50000.0,0,,,Full-time employee,No,,20%
,37.0,Male,Berlin,Middle,,,php,,,,,,,26,,English,,1000+,Product,Unlimited contract,,,05/12/2020 13:52:19,Software Engineer,12,6,"PHP, SQL, Docker",65000.0,31500,65000.0,31500,Full-time employee,No,,200
,27.0,Male,Frankfurt,Middle,,,,,,,,,,37,,English,,1000+,Industry,Unlimited contract,,,05/12/2020 14:54:17,IT Manager,5,3,,73000.0,4000,65000.0,3000,Full-time employee,No,,150
,32.0,Male,Hamburg,Middle,,,"Python, Whole Apache Data Science Stack, AWS",,,,,,,24,,German,,101-1000,Consulting / Agency,Unlimited contract,,,05/12/2020 15:16:24,ML Engineer,4,1.5,"Javascript / Typescript, SQL, AWS, Docker",37500.0,0,34000.0,34000,Full-time employee,No,,
,28.0,Female,Berlin,Middle,,,Python,,,,,,,30,,English,,1000+,Product,Unlimited contract,,,05/12/2020 17:29:17,Backend Developer,3,2,"AWS, Docker",65000.0,0,65000.0,0,Full-time employee,No,,0
,35.0,Male,Fr,Middle,,,Java,,,,,,,28,,English,,51-100,Consulting / Agency,Unlimited contract,,,05/12/2020 18:10:14,Backend Developer,4,2.5,"Javascript / Typescript, Java / Scala, SQL",42000.0,,42000.0,,Full-time employee,No,,750
